subject_id,content,A,B,C,D,correct,difficulty
67,Giảm phát (deflation) là hiện tượng gì?,Mức giá chung giảm liên tục,Lạm phát giảm tốc,Sản lượng tăng,Thất nghiệp giảm,A,medium
67,Thất nghiệp được định nghĩa là gì?,"Người trong độ tuổi lao động, có khả năng và mong muốn làm việc nhưng chưa có việc làm",Người không đi làm,Người đã nghỉ hưu,Học sinh sinh viên,A,easy
67,Thất nghiệp tự nhiên bao gồm loại nào?,Thất nghiệp tạm thời và thất nghiệp cơ cấu,Thất nghiệp chu kỳ,Thất nghiệp do khủng hoảng,Thất nghiệp toàn phần,A,hard
67,Thất nghiệp chu kỳ xảy ra do nguyên nhân gì?,Suy thoái kinh tế làm tổng cầu giảm,Người lao động chuyển việc,Thay đổi cơ cấu ngành,Công nghệ mới,A,medium
67,Đường Phillips mô tả mối quan hệ giữa hai yếu tố nào?,Lạm phát và thất nghiệp,GDP và dân số,Lãi suất và tỷ giá,Thuế và chi tiêu,A,hard
67,Chính sách tài khóa do cơ quan nào thực hiện?,Chính phủ,Ngân hàng trung ương,Doanh nghiệp nhà nước,Tổ chức quốc tế,A,easy
67,Công cụ của chính sách tài khóa là gì?,Thuế và chi tiêu công,Lãi suất và cung tiền,Tỷ giá hối đoái,Hạn ngạch xuất nhập khẩu,A,easy
67,Chính sách tài khóa mở rộng gồm biện pháp nào?,Tăng chi tiêu công hoặc giảm thuế,Giảm chi tiêu và tăng thuế,Tăng lãi suất,Giảm cung tiền,A,medium
67,Chính sách tài khóa mở rộng được áp dụng khi nào?,"Khi nền kinh tế suy thoái, thất nghiệp cao",Khi lạm phát quá cao,Khi kinh tế tăng trưởng nóng,Khi ngân sách bội thu lớn,A,medium
67,Chính sách tiền tệ do cơ quan nào thực hiện?,Ngân hàng trung ương,Quốc hội,Bộ Tài chính,Doanh nghiệp,A,easy
67,Công cụ của chính sách tiền tệ gồm những gì?,"Lãi suất, tỷ lệ dự trữ bắt buộc và nghiệp vụ thị trường mở",Thuế và chi tiêu công,Hạn ngạch nhập khẩu,Trợ cấp doanh nghiệp,A,medium
67,Chính sách tiền tệ thắt chặt có tác dụng gì?,"Giảm cung tiền, kiềm chế lạm phát",Tăng cung tiền kích thích kinh tế,Giảm thuế cho doanh nghiệp,Tăng chi tiêu chính phủ,A,medium
67,Khi ngân hàng trung ương tăng lãi suất thì điều gì thường xảy ra?,"Đầu tư và tiêu dùng giảm, lạm phát hạ nhiệt",Đầu tư tăng mạnh,Lạm phát tăng,Cung tiền tăng,A,medium
67,Tỷ lệ dự trữ bắt buộc tăng có tác dụng gì?,Giảm khả năng cho vay của ngân hàng thương mại,Tăng cung tiền,Giảm lãi suất,Tăng lạm phát,A,hard
67,Cung tiền M1 bao gồm những thành phần nào?,Tiền mặt lưu thông và tiền gửi không kỳ hạn,Chỉ tiền mặt,Toàn bộ tiền gửi tiết kiệm,Trái phiếu chính phủ,A,hard
67,Tổng cầu (AD) của nền kinh tế gồm những thành phần nào?,"Tiêu dùng, đầu tư, chi tiêu chính phủ và xuất khẩu ròng",Chỉ tiêu dùng hộ gia đình,Sản lượng doanh nghiệp,Cung tiền và lãi suất,A,medium
67,Đường tổng cầu có độ dốc như thế nào?,Dốc xuống từ trái sang phải,Dốc lên,Nằm ngang,Thẳng đứng,A,medium
67,Cán cân thương mại thặng dư nghĩa là gì?,Xuất khẩu lớn hơn nhập khẩu,Nhập khẩu lớn hơn xuất khẩu,Ngân sách bội thu,Dự trữ ngoại hối giảm,A,easy
